#Length [m] Dispersion if divided by 0.001 [m]
BLABLA  0.00E+00   -8.36E-08  0  0  0
BLABLA  0.00E+00   -7.56E-08  0  0  0
BLABLA  0.00E+00   -7.56E-08  0  0  0
BLABLA  0.00E+00   -7.56E-08  0  0  0
BLABLA  2.40E-03   -7.53E-08  0  0  0
BLABLA  7.20E-03   -7.47E-08  0  0  0
BLABLA  1.20E-02   -7.41E-08  0  0  0
BLABLA  1.68E-02   -7.35E-08  0  0  0
BLABLA  2.16E-02   -7.29E-08  0  0  0
BLABLA  2.64E-02   -7.24E-08  0  0  0
BLABLA  3.12E-02   -7.18E-08  0  0  0
BLABLA  3.60E-02   -7.13E-08  0  0  0
BLABLA  4.08E-02   -7.07E-08  0  0  0
BLABLA  4.56E-02   -7.02E-08  0  0  0
BLABLA  4.80E-02   -7.00E-08  0  0  0
BLABLA  6.49E-02   -6.82E-08  0  0  0
BLABLA  9.87E-02   -6.52E-08  0  0  0
BLABLA  1.33E-01   -6.31E-08  0  0  0
BLABLA  1.66E-01   -6.17E-08  0  0  0
BLABLA  2.00E-01   -6.14E-08  0  0  0
BLABLA  2.34E-01   -6.20E-08  0  0  0
BLABLA  2.68E-01   -6.37E-08  0  0  0
BLABLA  3.02E-01   -6.66E-08  0  0  0
BLABLA  3.35E-01   -7.06E-08  0  0  0
BLABLA  3.69E-01   -7.58E-08  0  0  0
BLABLA  3.86E-01   -7.89E-08  0  0  0
BLABLA  4.37E-01   -8.84E-08  0  0  0
BLABLA  5.38E-01   -1.16E-07  0  0  0
BLABLA  6.40E-01   -1.49E-07  0  0  0
BLABLA  7.41E-01   -1.83E-07  0  0  0
BLABLA  8.42E-01   -2.14E-07  0  0  0
BLABLA  9.44E-01   -2.40E-07  0  0  0
BLABLA  1.05E+00   -2.60E-07  0  0  0
BLABLA  1.15E+00   -2.75E-07  0  0  0
BLABLA  1.25E+00   -2.86E-07  0  0  0
BLABLA  1.35E+00   -2.92E-07  0  0  0
BLABLA  1.40E+00   -2.94E-07  0  0  0
BLABLA  1.42E+00   -2.95E-07  0  0  0
BLABLA  1.47E+00   -2.96E-07  0  0  0
BLABLA  1.51E+00   -2.96E-07  0  0  0
BLABLA  1.56E+00   -2.96E-07  0  0  0
BLABLA  1.60E+00   -2.95E-07  0  0  0
BLABLA  1.65E+00   -2.94E-07  0  0  0
BLABLA  1.69E+00   -2.93E-07  0  0  0
BLABLA  1.74E+00   -2.91E-07  0  0  0
BLABLA  1.78E+00   -2.89E-07  0  0  0
BLABLA  1.83E+00   -2.87E-07  0  0  0
BLABLA  1.85E+00   -2.85E-07  0  0  0
BLABLA  1.86E+00   -2.85E-07  0  0  0
BLABLA  1.89E+00   -2.82E-07  0  0  0
BLABLA  1.91E+00   -2.79E-07  0  0  0
BLABLA  1.94E+00   -2.75E-07  0  0  0
BLABLA  1.96E+00   -2.70E-07  0  0  0
BLABLA  1.99E+00   -2.64E-07  0  0  0
BLABLA  2.02E+00   -2.57E-07  0  0  0
BLABLA  2.04E+00   -2.49E-07  0  0  0
BLABLA  2.07E+00   -2.41E-07  0  0  0
BLABLA  2.09E+00   -2.32E-07  0  0  0
BLABLA  2.11E+00   -2.27E-07  0  0  0
BLABLA  2.11E+00   -2.26E-07  0  0  0
BLABLA  2.11E+00   -2.24E-07  0  0  0
BLABLA  2.12E+00   -2.23E-07  0  0  0
BLABLA  2.12E+00   -2.21E-07  0  0  0
BLABLA  2.12E+00   -2.19E-07  0  0  0
BLABLA  2.13E+00   -2.18E-07  0  0  0
BLABLA  2.13E+00   -2.16E-07  0  0  0
BLABLA  2.14E+00   -2.14E-07  0  0  0
BLABLA  2.14E+00   -2.13E-07  0  0  0
BLABLA  2.15E+00   -2.11E-07  0  0  0
BLABLA  2.15E+00   -2.10E-07  0  0  0
BLABLA  2.16E+00   -2.05E-07  0  0  0
BLABLA  2.19E+00   -1.95E-07  0  0  0
BLABLA  2.21E+00   -1.84E-07  0  0  0
BLABLA  2.24E+00   -1.74E-07  0  0  0
BLABLA  2.27E+00   -1.63E-07  0  0  0
BLABLA  2.29E+00   -1.53E-07  0  0  0
BLABLA  2.32E+00   -1.42E-07  0  0  0
BLABLA  2.34E+00   -1.31E-07  0  0  0
BLABLA  2.37E+00   -1.21E-07  0  0  0
BLABLA  2.40E+00   -1.10E-07  0  0  0
BLABLA  2.41E+00   -1.05E-07  0  0  0
BLABLA  2.42E+00   -9.97E-08  0  0  0
BLABLA  2.45E+00   -8.99E-08  0  0  0
BLABLA  2.47E+00   -8.00E-08  0  0  0
BLABLA  2.49E+00   -7.02E-08  0  0  0
BLABLA  2.52E+00   -6.03E-08  0  0  0
BLABLA  2.54E+00   -5.05E-08  0  0  0
BLABLA  2.57E+00   -4.06E-08  0  0  0
BLABLA  2.59E+00   -3.07E-08  0  0  0
BLABLA  2.61E+00   -2.08E-08  0  0  0
BLABLA  2.64E+00   -1.10E-08  0  0  0
BLABLA  2.65E+00   -6.02E-09  0  0  0
BLABLA  2.66E+00   -7.60E-10  0  0  0
BLABLA  2.69E+00   9.75E-09   0  0  0
BLABLA  2.71E+00   2.03E-08   0  0  0
BLABLA  2.74E+00   3.08E-08   0  0  0
BLABLA  2.76E+00   4.14E-08   0  0  0
BLABLA  2.79E+00   5.21E-08   0  0  0
BLABLA  2.82E+00   6.29E-08   0  0  0
BLABLA  2.84E+00   7.38E-08   0  0  0
BLABLA  2.87E+00   8.48E-08   0  0  0
BLABLA  2.89E+00   9.60E-08   0  0  0
BLABLA  2.91E+00   1.02E-07   0  0  0
BLABLA  2.93E+00   1.11E-07   0  0  0
BLABLA  2.97E+00   1.31E-07   0  0  0
BLABLA  3.01E+00   1.50E-07   0  0  0
BLABLA  3.06E+00   1.69E-07   0  0  0
BLABLA  3.10E+00   1.88E-07   0  0  0
BLABLA  3.15E+00   2.07E-07   0  0  0
BLABLA  3.19E+00   2.26E-07   0  0  0
BLABLA  3.23E+00   2.44E-07   0  0  0
BLABLA  3.28E+00   2.63E-07   0  0  0
BLABLA  3.32E+00   2.81E-07   0  0  0
BLABLA  3.34E+00   2.90E-07   0  0  0
BLABLA  3.45E+00   3.33E-07   0  0  0
BLABLA  3.66E+00   4.15E-07   0  0  0
BLABLA  3.88E+00   4.92E-07   0  0  0
BLABLA  4.09E+00   5.63E-07   0  0  0
BLABLA  4.31E+00   6.30E-07   0  0  0
BLABLA  4.52E+00   6.92E-07   0  0  0
BLABLA  4.74E+00   7.49E-07   0  0  0
BLABLA  4.95E+00   8.04E-07   0  0  0
BLABLA  5.16E+00   8.54E-07   0  0  0
BLABLA  5.38E+00   9.02E-07   0  0  0
BLABLA  5.49E+00   9.25E-07   0  0  0
BLABLA  5.58E+00   9.45E-07   0  0  0
BLABLA  5.76E+00   9.82E-07   0  0  0
BLABLA  5.95E+00   1.02E-06   0  0  0
BLABLA  6.13E+00   1.05E-06   0  0  0
BLABLA  6.32E+00   1.09E-06   0  0  0
BLABLA  6.51E+00   1.12E-06   0  0  0
BLABLA  6.69E+00   1.15E-06   0  0  0
BLABLA  6.88E+00   1.18E-06   0  0  0
BLABLA  7.06E+00   1.22E-06   0  0  0
BLABLA  7.25E+00   1.25E-06   0  0  0
BLABLA  7.34E+00   1.26E-06   0  0  0
BLABLA  7.35E+00   1.26E-06   0  0  0
BLABLA  7.38E+00   1.27E-06   0  0  0
BLABLA  7.40E+00   1.27E-06   0  0  0
BLABLA  7.43E+00   1.27E-06   0  0  0
BLABLA  7.45E+00   1.27E-06   0  0  0
BLABLA  7.48E+00   1.26E-06   0  0  0
BLABLA  7.51E+00   1.26E-06   0  0  0
BLABLA  7.53E+00   1.25E-06   0  0  0
BLABLA  7.56E+00   1.24E-06   0  0  0
BLABLA  7.58E+00   1.23E-06   0  0  0
BLABLA  7.59E+00   1.23E-06   0  0  0
BLABLA  7.61E+00   1.22E-06   0  0  0
BLABLA  7.63E+00   1.21E-06   0  0  0
BLABLA  7.66E+00   1.20E-06   0  0  0
BLABLA  7.69E+00   1.18E-06   0  0  0
BLABLA  7.71E+00   1.17E-06   0  0  0
BLABLA  7.74E+00   1.16E-06   0  0  0
BLABLA  7.76E+00   1.15E-06   0  0  0
BLABLA  7.79E+00   1.14E-06   0  0  0
BLABLA  7.81E+00   1.13E-06   0  0  0
BLABLA  7.84E+00   1.11E-06   0  0  0
BLABLA  7.85E+00   1.11E-06   0  0  0
BLABLA  7.88E+00   1.10E-06   0  0  0
BLABLA  7.93E+00   1.08E-06   0  0  0
BLABLA  7.97E+00   1.05E-06   0  0  0
BLABLA  8.02E+00   1.03E-06   0  0  0
BLABLA  8.07E+00   1.01E-06   0  0  0
BLABLA  8.12E+00   9.88E-07   0  0  0
BLABLA  8.17E+00   9.66E-07   0  0  0
BLABLA  8.22E+00   9.44E-07   0  0  0
BLABLA  8.27E+00   9.22E-07   0  0  0
BLABLA  8.32E+00   9.00E-07   0  0  0
BLABLA  8.34E+00   8.89E-07   0  0  0
BLABLA  8.35E+00   8.83E-07   0  0  0
BLABLA  8.38E+00   8.72E-07   0  0  0
BLABLA  8.40E+00   8.62E-07   0  0  0
BLABLA  8.43E+00   8.53E-07   0  0  0
BLABLA  8.45E+00   8.45E-07   0  0  0
BLABLA  8.48E+00   8.37E-07   0  0  0
BLABLA  8.51E+00   8.30E-07   0  0  0
BLABLA  8.53E+00   8.23E-07   0  0  0
BLABLA  8.56E+00   8.18E-07   0  0  0
BLABLA  8.58E+00   8.13E-07   0  0  0
BLABLA  8.59E+00   8.11E-07   0  0  0
BLABLA  8.75E+00   7.85E-07   0  0  0
BLABLA  9.06E+00   7.34E-07   0  0  0
BLABLA  9.38E+00   6.84E-07   0  0  0
BLABLA  9.69E+00   6.37E-07   0  0  0
BLABLA  1.00E+01   5.93E-07   0  0  0
BLABLA  1.03E+01   5.51E-07   0  0  0
BLABLA  1.06E+01   5.14E-07   0  0  0
BLABLA  1.09E+01   4.81E-07   0  0  0
BLABLA  1.13E+01   4.53E-07   0  0  0
BLABLA  1.16E+01   4.30E-07   0  0  0
BLABLA  1.17E+01   4.22E-07   0  0  0
BLABLA  1.18E+01   4.18E-07   0  0  0
BLABLA  1.19E+01   4.12E-07   0  0  0
BLABLA  1.21E+01   4.07E-07   0  0  0
BLABLA  1.22E+01   4.04E-07   0  0  0
BLABLA  1.24E+01   4.02E-07   0  0  0
BLABLA  1.25E+01   4.02E-07   0  0  0
BLABLA  1.27E+01   4.03E-07   0  0  0
BLABLA  1.28E+01   4.06E-07   0  0  0
BLABLA  1.30E+01   4.11E-07   0  0  0
BLABLA  1.31E+01   4.17E-07   0  0  0
BLABLA  1.32E+01   4.22E-07   0  0  0
BLABLA  1.32E+01   4.22E-07   0  0  0
BLABLA  1.32E+01   4.24E-07   0  0  0
BLABLA  1.33E+01   4.25E-07   0  0  0
BLABLA  1.33E+01   4.26E-07   0  0  0
BLABLA  1.33E+01   4.27E-07   0  0  0
BLABLA  1.34E+01   4.27E-07   0  0  0
BLABLA  1.34E+01   4.28E-07   0  0  0
BLABLA  1.34E+01   4.29E-07   0  0  0
BLABLA  1.34E+01   4.29E-07   0  0  0
BLABLA  1.35E+01   4.29E-07   0  0  0
BLABLA  1.35E+01   4.29E-07   0  0  0
BLABLA  1.35E+01   4.29E-07   0  0  0
BLABLA  1.36E+01   4.30E-07   0  0  0
BLABLA  1.37E+01   4.31E-07   0  0  0
BLABLA  1.37E+01   4.33E-07   0  0  0
BLABLA  1.38E+01   4.35E-07   0  0  0
BLABLA  1.39E+01   4.38E-07   0  0  0
BLABLA  1.39E+01   4.41E-07   0  0  0
BLABLA  1.40E+01   4.44E-07   0  0  0
BLABLA  1.41E+01   4.49E-07   0  0  0
BLABLA  1.42E+01   4.53E-07   0  0  0
BLABLA  1.42E+01   4.56E-07   0  0  0
BLABLA  1.42E+01   4.57E-07   0  0  0
BLABLA  1.42E+01   4.59E-07   0  0  0
BLABLA  1.43E+01   4.61E-07   0  0  0
BLABLA  1.43E+01   4.64E-07   0  0  0
BLABLA  1.43E+01   4.67E-07   0  0  0
BLABLA  1.44E+01   4.71E-07   0  0  0
BLABLA  1.44E+01   4.74E-07   0  0  0
BLABLA  1.44E+01   4.78E-07   0  0  0
BLABLA  1.44E+01   4.83E-07   0  0  0
BLABLA  1.45E+01   4.88E-07   0  0  0
BLABLA  1.45E+01   4.90E-07   0  0  0
BLABLA  1.45E+01   4.97E-07   0  0  0
BLABLA  1.46E+01   5.11E-07   0  0  0
BLABLA  1.46E+01   5.26E-07   0  0  0
BLABLA  1.47E+01   5.41E-07   0  0  0
BLABLA  1.48E+01   5.56E-07   0  0  0
BLABLA  1.48E+01   5.72E-07   0  0  0
BLABLA  1.49E+01   5.89E-07   0  0  0
BLABLA  1.50E+01   6.06E-07   0  0  0
BLABLA  1.50E+01   6.23E-07   0  0  0
BLABLA  1.51E+01   6.41E-07   0  0  0
BLABLA  1.51E+01   6.50E-07   0  0  0
BLABLA  1.52E+01   6.77E-07   0  0  0
BLABLA  1.54E+01   7.37E-07   0  0  0
BLABLA  1.56E+01   8.01E-07   0  0  0
BLABLA  1.59E+01   8.69E-07   0  0  0
BLABLA  1.61E+01   9.42E-07   0  0  0
BLABLA  1.63E+01   1.02E-06   0  0  0
BLABLA  1.65E+01   1.10E-06   0  0  0
BLABLA  1.67E+01   1.19E-06   0  0  0
BLABLA  1.69E+01   1.28E-06   0  0  0
BLABLA  1.71E+01   1.37E-06   0  0  0
BLABLA  1.72E+01   1.42E-06   0  0  0
BLABLA  1.72E+01   1.45E-06   0  0  0
BLABLA  1.73E+01   1.50E-06   0  0  0
BLABLA  1.75E+01   1.56E-06   0  0  0
BLABLA  1.76E+01   1.61E-06   0  0  0
BLABLA  1.77E+01   1.67E-06   0  0  0
BLABLA  1.78E+01   1.73E-06   0  0  0
BLABLA  1.79E+01   1.79E-06   0  0  0
BLABLA  1.80E+01   1.85E-06   0  0  0
BLABLA  1.81E+01   1.92E-06   0  0  0
BLABLA  1.82E+01   1.98E-06   0  0  0
BLABLA  1.83E+01   2.01E-06   0  0  0
BLABLA  1.83E+01   2.03E-06   0  0  0
BLABLA  1.84E+01   2.06E-06   0  0  0
BLABLA  1.84E+01   2.10E-06   0  0  0
BLABLA  1.85E+01   2.13E-06   0  0  0
BLABLA  1.85E+01   2.17E-06   0  0  0
BLABLA  1.86E+01   2.20E-06   0  0  0
BLABLA  1.87E+01   2.24E-06   0  0  0
BLABLA  1.87E+01   2.27E-06   0  0  0
BLABLA  1.88E+01   2.31E-06   0  0  0
BLABLA  1.88E+01   2.34E-06   0  0  0
BLABLA  1.89E+01   2.36E-06   0  0  0
BLABLA  1.89E+01   2.37E-06   0  0  0
BLABLA  1.89E+01   2.38E-06   0  0  0
BLABLA  1.89E+01   2.39E-06   0  0  0
BLABLA  1.89E+01   2.40E-06   0  0  0
BLABLA  1.90E+01   2.41E-06   0  0  0
BLABLA  1.90E+01   2.41E-06   0  0  0
BLABLA  1.90E+01   2.41E-06   0  0  0
BLABLA  1.90E+01   2.41E-06   0  0  0
BLABLA  1.91E+01   2.40E-06   0  0  0
BLABLA  1.91E+01   2.39E-06   0  0  0
BLABLA  1.91E+01   2.39E-06   0  0  0
BLABLA  1.91E+01   2.37E-06   0  0  0
BLABLA  1.92E+01   2.34E-06   0  0  0
BLABLA  1.93E+01   2.31E-06   0  0  0
BLABLA  1.94E+01   2.28E-06   0  0  0
BLABLA  1.94E+01   2.25E-06   0  0  0
BLABLA  1.95E+01   2.22E-06   0  0  0
BLABLA  1.96E+01   2.20E-06   0  0  0
BLABLA  1.97E+01   2.17E-06   0  0  0
BLABLA  1.97E+01   2.14E-06   0  0  0
BLABLA  1.98E+01   2.11E-06   0  0  0
BLABLA  1.99E+01   2.10E-06   0  0  0
BLABLA  1.99E+01   2.10E-06   0  0  0
BLABLA  1.99E+01   2.09E-06   0  0  0
BLABLA  1.99E+01   2.08E-06   0  0  0
BLABLA  1.99E+01   2.08E-06   0  0  0
BLABLA  2.00E+01   2.08E-06   0  0  0
BLABLA  2.00E+01   2.08E-06   0  0  0
BLABLA  2.00E+01   2.08E-06   0  0  0
BLABLA  2.00E+01   2.09E-06   0  0  0
BLABLA  2.01E+01   2.10E-06   0  0  0
BLABLA  2.01E+01   2.11E-06   0  0  0
BLABLA  2.01E+01   2.11E-06   0  0  0
BLABLA  2.01E+01   2.12E-06   0  0  0
BLABLA  2.01E+01   2.13E-06   0  0  0
BLABLA  2.02E+01   2.15E-06   0  0  0
BLABLA  2.02E+01   2.16E-06   0  0  0
BLABLA  2.02E+01   2.17E-06   0  0  0
BLABLA  2.03E+01   2.19E-06   0  0  0
BLABLA  2.03E+01   2.20E-06   0  0  0
BLABLA  2.03E+01   2.22E-06   0  0  0
BLABLA  2.04E+01   2.23E-06   0  0  0
BLABLA  2.04E+01   2.24E-06   0  0  0
BLABLA  2.04E+01   2.25E-06   0  0  0
BLABLA  2.04E+01   2.26E-06   0  0  0
BLABLA  2.05E+01   2.29E-06   0  0  0
BLABLA  2.05E+01   2.32E-06   0  0  0
BLABLA  2.06E+01   2.35E-06   0  0  0
BLABLA  2.07E+01   2.38E-06   0  0  0
BLABLA  2.07E+01   2.41E-06   0  0  0
BLABLA  2.08E+01   2.44E-06   0  0  0
BLABLA  2.08E+01   2.47E-06   0  0  0
BLABLA  2.09E+01   2.51E-06   0  0  0
BLABLA  2.10E+01   2.54E-06   0  0  0
BLABLA  2.10E+01   2.55E-06   0  0  0
BLABLA  2.10E+01   2.57E-06   0  0  0
BLABLA  2.11E+01   2.61E-06   0  0  0
BLABLA  2.12E+01   2.65E-06   0  0  0
BLABLA  2.13E+01   2.69E-06   0  0  0
BLABLA  2.13E+01   2.73E-06   0  0  0
BLABLA  2.14E+01   2.77E-06   0  0  0
BLABLA  2.15E+01   2.81E-06   0  0  0
BLABLA  2.16E+01   2.85E-06   0  0  0
BLABLA  2.16E+01   2.90E-06   0  0  0
BLABLA  2.17E+01   2.94E-06   0  0  0
BLABLA  2.18E+01   2.96E-06   0  0  0
BLABLA  2.18E+01   2.96E-06   0  0  0
BLABLA  2.18E+01   2.99E-06   0  0  0
BLABLA  2.19E+01   3.04E-06   0  0  0
BLABLA  2.20E+01   3.09E-06   0  0  0
BLABLA  2.21E+01   3.15E-06   0  0  0
BLABLA  2.21E+01   3.20E-06   0  0  0
BLABLA  2.22E+01   3.25E-06   0  0  0
BLABLA  2.23E+01   3.31E-06   0  0  0
BLABLA  2.24E+01   3.36E-06   0  0  0
BLABLA  2.25E+01   3.42E-06   0  0  0
BLABLA  2.26E+01   3.47E-06   0  0  0
BLABLA  2.26E+01   3.50E-06   0  0  0
BLABLA  2.26E+01   3.53E-06   0  0  0
BLABLA  2.27E+01   3.58E-06   0  0  0
BLABLA  2.28E+01   3.64E-06   0  0  0
BLABLA  2.29E+01   3.70E-06   0  0  0
BLABLA  2.30E+01   3.76E-06   0  0  0
BLABLA  2.31E+01   3.81E-06   0  0  0
BLABLA  2.32E+01   3.87E-06   0  0  0
BLABLA  2.33E+01   3.93E-06   0  0  0
BLABLA  2.34E+01   3.99E-06   0  0  0
BLABLA  2.34E+01   4.04E-06   0  0  0
BLABLA  2.35E+01   4.07E-06   0  0  0
BLABLA  2.40E+01   1.50E-05   0  0  0
BLABLA  2.45E+01   7.13E-06   0  0  0
BLABLA  2.49E+01   8.69E-06   0  0  0
BLABLA  2.53E+01   1.02E-05   0  0  0
BLABLA  2.57E+01   1.19E-05   0  0  0
BLABLA  2.61E+01   1.36E-05   0  0  0
BLABLA  2.78E+01   2.01E-05   0  0  0
BLABLA  2.94E+01   2.68E-05   0  0  0
BLABLA  3.00E+01   2.90E-05   0  0  0
BLABLA  3.05E+01   3.12E-05   0  0  0
BLABLA  3.06E+01   3.14E-05   0  0  0
BLABLA  3.08E+01   3.08E-05   0  0  0
BLABLA  3.12E+01   2.78E-05   0  0  0
BLABLA  3.16E+01   2.48E-05   0  0  0
BLABLA  3.18E+01   2.31E-05   0  0  0
BLABLA  3.21E+01   2.14E-05   0  0  0
BLABLA  3.22E+01   2.04E-05   0  0  0
BLABLA  3.23E+01   1.94E-05   0  0  0
BLABLA  3.26E+01   1.75E-05   0  0  0
BLABLA  3.29E+01   1.56E-05   0  0  0
BLABLA  3.34E+01   1.15E-05   0  0  0
BLABLA  3.40E+01   7.41E-06   0  0  0
BLABLA  3.44E+01   5.06E-06   0  0  0
BLABLA  3.47E+01   2.71E-06   0  0  0
BLABLA  3.48E+01   1.82E-06   0  0  0
BLABLA  3.49E+01   9.51E-07   0  0  0
BLABLA  3.51E+01   8.30E-08   0  0  0
BLABLA  3.52E+01   -7.85E-07  0  0  0
BLABLA  3.74E+01   -1.55E-05  0  0  0
BLABLA  3.96E+01   -3.01E-05  0  0  0
BLABLA  3.97E+01   -3.07E-05  0  0  0
BLABLA  3.98E+01   -3.11E-05  0  0  0
BLABLA  4.07E+01   -3.21E-05  0  0  0
BLABLA  4.15E+01   -3.31E-05  0  0  0
BLABLA  4.16E+01   -3.34E-05  0  0  0
BLABLA  4.17E+01   -3.42E-05  0  0  0
BLABLA  4.19E+01   -3.56E-05  0  0  0
BLABLA  4.21E+01   -3.70E-05  0  0  0
BLABLA  4.28E+01   -4.19E-05  0  0  0
BLABLA  4.35E+01   -4.68E-05  0  0  0
BLABLA  4.48E+01   -5.61E-05  0  0  0
BLABLA  4.61E+01   -6.11E-05  0  0  0
BLABLA  4.63E+01   -6.25E-05  0  0  0
BLABLA  4.65E+01   -3.94E-05  0  0  0
BLABLA  4.67E+01   -3.97E-05  0  0  0
BLABLA  4.70E+01   -3.86E-05  0  0  0
BLABLA  4.85E+01   -2.76E-05  0  0  0
BLABLA  5.00E+01   -1.68E-05  0  0  0
BLABLA  5.01E+01   -1.59E-05  0  0  0
BLABLA  5.03E+01   -1.53E-05  0  0  0
BLABLA  5.07E+01   -1.33E-05  0  0  0
BLABLA  5.11E+01   -1.13E-05  0  0  0
BLABLA  5.14E+01   -9.84E-06  0  0  0
BLABLA  5.18E+01   -8.36E-06  0  0  0
BLABLA  5.22E+01   -6.62E-06  0  0  0
BLABLA  5.25E+01   -4.89E-06  0  0  0
BLABLA  5.30E+01   -2.76E-06  0  0  0
BLABLA  5.35E+01   -6.27E-07  0  0  0
