COORDONNEES COURANTES DES POINTS FAISCEAUX AU 11-APR-2014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Zone,Accl.,Elément,X,Y,Z,Dist. cumul.,Longueur,Deflexion,Corhgeo,Pente Z,Gisement,Tilt Z,Date calcul,Id.
363,LT,BCT.20.S,1916.47906,2009.19495,2433.66,22.78576,0.185,0,0,0,377.746131,0,28-Nov-96,160509
TPS,LT,BHZ.20.E,1916.21462,2009.92036,2433.66,23.55787,,-0.139615,0,0,377.746131,0,28-Nov-96,160510
TPS,LT,BEC.3.E,1916.029758,2010.762288,2433.66,24.41947,,0,0,0,395.522223,0,14-Dec-12,766458
TPS,LT,BEC.3.S,1916.029758,2010.762288,2433.66,24.41947,0,0,0,0,395.522223,0,14-Dec-12,766459
TPS,LT,BHZ.20.S,1916.02706,2010.8006,2433.66,24.45787,0.9,-0.139615,0,0,395.522223,0,28-Nov-96,160511
TPS,LT,STP.10.E,1915.92026,2012.31644,2433.66,25.97747,,0,0,0,395.522223,0,28-Nov-96,160514
TPS,LT,STP.10.S,1915.90199,2012.5758,2433.66,26.23747,0.26,0,0,0,395.522223,0,28-Nov-96,160515
TPS,LT,QFN.50.E,1915.60176,2016.83723,2433.66,30.50947,,0,0,0,395.522223,0,23-Jul-97,161512
TPS,LT,QFN.50.S,1915.58523,2017.07185,2433.66,30.74467,0.2352,0,0,0,395.522223,0,23-Jul-97,161513
TPS,LT,BEC.4.E,1915.492813,2018.383599,2433.66,32.05967,,0,0,0,395.522223,0,14-Dec-12,766460
TPS,LT,BEC.4.S,1915.492813,2018.383599,2433.66,32.05967,0,0,0,0,395.522223,0,14-Dec-12,766461
TPS,LT,BCT.30.E,1915.47859,2018.5854,2433.66,32.26197,,0,0,0,395.522223,0,28-Nov-96,160520
TPS,LT,BCT.30.S,1915.46559,2018.76994,2433.66,32.44697,0.185,0,0,0,395.522223,0,28-Nov-96,160521
TPS,LT,DVT.40.E,1915.44602,2019.04776,2433.66,32.72547,,0,0,0,395.522223,0,28-Nov-96,160522
TPS,LT,DHZ.40.E,1915.435654,2019.194895,2433.66,32.87297,,0,0,0,395.522223,0,14-Dec-12,766454
TPS,LT,DHZ.40.S,1915.435654,2019.194895,2433.66,32.87297,0,0,0,0,395.522223,0,14-Dec-12,766455
TPS,LT,DVT.40.S,1915.42529,2019.34203,2433.66,33.02047,0.295,0,0,0,395.522223,0,28-Nov-96,160523
TPS,LT,UMA.40.E,1915.354459,2020.347394,2433.66,34.02833,,0,0,0,395.522223,0,31-Jan-14,160526
TPS,LT,UMA.40.S,1915.354459,2020.347394,2433.66,34.02833,0,0,0,0,395.522223,0,31-Jan-14,160527
TPS,LT,QDN.55.E,1915.30688,2021.02272,2433.66,34.70533,,0,0,0,395.522223,0,23-Jul-97,161514
TPS,LT,QDN.55.S,1915.29035,2021.25734,2433.66,34.94053,0.2352,0,0,0,395.522223,0,23-Jul-97,161515
TPS,LT,VVS.20.E,1915.27669,2021.45126,2433.66,35.13493,,0,0,0,395.522223,0,28-Nov-96,160530
TPS,LT,VVS.20.S,1915.26966,2021.55101,2433.66,35.23493,0.1,0,0,0,395.522223,0,28-Nov-96,160531
TPS,LT,QFN.60.E,1914.96454,2025.88188,2433.66,39.57653,,0,0,0,395.522223,0,23-Jul-97,161516
TPS,LT,QFN.60.S,1914.94801,2026.11649,2433.66,39.81173,0.2352,0,0,0,395.522223,0,23-Jul-97,161517
TPS,LT,QDN.65.E,1914.82923,2027.80241,2433.66,41.50183,,0,0,0,395.522223,0,28-Nov-96,160534
TPS,LT,QDN.65.S,1914.8127,2028.03703,2433.66,41.73703,0.2352,0,0,0,395.522223,0,28-Nov-96,160535
TPS,LT,BHZ.25.E,1914.79417,2028.30008,2433.66,42.00073,,0,0,0,395.522223,0,22-Jul-97,160536
TPS,LT,BHZ.25.S,1914.76567,2028.70452,2433.66,42.40617,0.40544,0,0,0,395.522223,0,22-Jul-97,160537
TPS,LT,QFW.70.E,1914.47447,2032.8379,2433.66,46.5498,,0,0,0,395.522223,0,28-Nov-96,160542
TPS,LT,QFW.70.S,1914.44636,2033.23691,2433.66,46.9498,0.4,0,0,0,395.522223,0,28-Nov-96,160543
TPS,LT,QDN.75.E,1914.23069,2036.29806,2433.66,50.01853,,0,0,0,395.522223,0,28-Nov-96,160544
TPS,LT,QDN.75.S,1914.21416,2036.53267,2433.66,50.25373,0.2352,0,0,0,395.522223,0,28-Nov-96,160545
TPS,LT,DVT.50.E,1914.16468,2037.23499,2433.66,50.95779,,0,0,0,395.522223,0,28-Nov-96,160546
TPS,LT,DHZ.50.E,1914.154314,2037.382125,2433.66,51.10529,,0,0,0,395.522223,0,14-Dec-12,766456
TPS,LT,DHZ.50.S,1914.154314,2037.382125,2433.66,51.10529,0,0,0,0,395.522223,0,14-Dec-12,766457
TPS,LT,DVT.50.S,1914.14395,2037.52926,2433.66,51.25279,0.295,0,0,0,395.522223,0,28-Nov-96,160547
TPS,LT,BCT.40.E,1914.11626,2037.92232,2433.66,51.64682,,0,0,0,395.522223,0,28-Nov-96,160548
TPS,LT,BCT.40.S,1914.10325,2038.10686,2433.66,51.83182,0.185,0,0,0,395.522223,0,28-Nov-96,160549
TPS,LT,UMA.50.E,1914.055771,2038.780806,2433.66,52.50743,,0,0,0,395.522223,0,31-Jan-14,160550
TPS,LT,UMA.50.S,1914.055771,2038.780806,2433.66,52.50743,0,0,0,0,395.522223,0,31-Jan-14,160551
TPS,LTB,BHZ.30.S,1913.74948,2040.68503,2433.66,2.6868,0.9168,0,0,0,371.079203,0,28-Nov-96,160195
TPS,LTB,DVT.10.E,1913.47083,2041.25562,2433.66,3.3218,,0,0,0,371.079203,0,04-Sep-97,160196
TPS,LTB,DVT.10.S,1913.3427,2041.51801,2433.66,3.6138,0.292,0,0,0,371.079203,0,23-Sep-97,160197
TPS,LTB,STP.10.E,1913.24089,2041.72648,2433.66,3.8458,,0,0,0,371.079203,0,28-Nov-96,160198
