Context=PSB:USER==LHCPROBE
Ring=3
Plane=Vert
Speed=10 m/s
Filter1=100% - no filter
PM1=<font color="red"><b>937</b></font> V
InScan=786 ms
OutScan=1086 ms
No_of_meas=2
-28992.0,0.23315724100457882,50012.0,0.23698614157623085,-28992.0,0.23315724100457882,50012.0,0.23698614157623085
-29025.0,0.23207467586869057,50012.0,0.22965724663388226,-29025.0,0.23207467586869057,50012.0,0.22965724663388226
-29025.0,0.23342867041266693,50012.0,0.22832512809686922,-29025.0,0.23342867041266693,50012.0,0.22832512809686922
-28992.0,0.23315724100457882,50012.0,0.2293902026139391,-28992.0,0.23315724100457882,50012.0,0.2293902026139391
-28992.0,0.23342867041266693,50012.0,0.22992460153244038,-28992.0,0.23342867041266693,50012.0,0.22992460153244038
-28927.0,0.23261532867069573,50012.0,0.22912346911112372,-28927.0,0.23261532867069573,50012.0,0.22912346911112372
-28927.0,0.23261532867069573,50012.0,0.22992460153244038,-28927.0,0.23261532867069573,50012.0,0.22992460153244038
-28927.0,0.23315724100457882,50012.0,0.2288570457643691,-28927.0,0.23315724100457882,50012.0,0.2288570457643691
-28861.0,0.23261532867069573,50012.0,0.22965724663388226,-28861.0,0.23261532867069573,50012.0,0.22965724663388226
-28894.0,0.23315724100457882,50012.0,0.2293902026139391,-28894.0,0.23315724100457882,50012.0,0.2293902026139391
-28861.0,0.23261532867069573,50012.0,0.22965724663388226,-28861.0,0.23261532867069573,50012.0,0.22965724663388226
-28861.0,0.2323448450113334,50012.0,0.2304602454134594,-28861.0,0.2323448450113334,50012.0,0.2304602454134594
-28861.0,0.23315724100457882,50012.0,0.2304602454134594,-28861.0,0.23315724100457882,50012.0,0.2304602454134594
-28861.0,0.23370041580460846,50012.0,0.2293902026139391,-28861.0,0.23370041580460846,50012.0,0.2293902026139391
-28861.0,0.23261532867069573,50012.0,0.2288570457643691,-28861.0,0.23261532867069573,50012.0,0.2288570457643691
-28828.0,0.23315724100457882,50012.0,0.2304602454134594,-28828.0,0.23315724100457882,50012.0,0.2304602454134594
-28796.0,0.23315724100457882,50012.0,0.23019226767152295,-28796.0,0.23315724100457882,50012.0,0.23019226767152295
-28763.0,0.23261532867069573,50012.0,0.2293902026139391,-28763.0,0.23261532867069573,50012.0,0.2293902026139391
-28763.0,0.232886127212921,50012.0,0.23019226767152295,-28763.0,0.232886127212921,50012.0,0.23019226767152295
-28763.0,0.23342867041266693,50012.0,0.2293902026139391,-28763.0,0.23342867041266693,50012.0,0.2293902026139391
-28665.0,0.23207467586869057,50012.0,0.22992460153244038,-28665.0,0.23207467586869057,50012.0,0.22992460153244038
-28697.0,0.23315724100457882,50012.0,0.23072853512100142,-28697.0,0.23315724100457882,50012.0,0.23072853512100142
-28697.0,0.23370041580460846,50012.0,0.23072853512100142,-28697.0,0.23370041580460846,50012.0,0.23072853512100142
-28697.0,0.23342867041266693,50012.0,0.22992460153244038,-28697.0,0.23342867041266693,50012.0,0.22992460153244038
-28632.0,0.2323448450113334,50012.0,0.23072853512100142,-28632.0,0.2323448450113334,50012.0,0.23072853512100142
