* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "DRIFT_12"              19.31028908   0.00000000   0.00000000  -0.08191598  -0.01074157   7.68648452  19.60970199   0.28607353   0.00000000   0.00000000  -0.01070614   0.00000843  -6.45306176  39.71911088   0.09958938
 "BTP_UES20"             19.31028908   0.00000000   0.00000000  -0.08191598  -0.01074157   7.68648452  19.60970199   0.28607353   0.00000000   0.00000000  -0.01070614   0.00000843  -6.45306176  39.71911088   0.09958938
 "DRIFT_13"              19.77428908   0.00000000   0.00000000  -0.08690007  -0.01074157   6.26483780  13.13628844   0.29067532   0.00000000   0.00000000  -0.01070222   0.00000843  -6.95120712  45.93869163   0.10131824
 "BTP_DVT30"             20.13628908   0.00000000   0.00000000  -0.09078852  -0.01074157   5.15570824   9.00205077   0.29597442   0.00000000   0.00000000  -0.01069917   0.00000843  -7.33984639  51.11205300   0.10250724
 "DRIFT_14"              20.43728908   0.00000000   0.00000000  -0.09402173  -0.01074157   4.23347621   6.17590625   0.30240105   0.00000000   0.00000000  -0.01069664   0.00000843  -7.66299672  55.62790878   0.10340566
 "BTP_Q50"               20.90328908   0.00000000   0.00000000  -0.10465572  -0.03534016   2.05070890   3.35614548   0.31904006   0.00000000   0.00000000  -0.01007568   0.00263072   6.44488110  56.21867438   0.10470630
 "DRIFT_15"              24.21528908   0.00000000   0.00000000  -0.22170233  -0.03534016  -3.08622811   6.78578513   0.69695976   0.00000000   0.00000000  -0.00136275   0.00263072   3.93893687  21.82746927   0.11977645
 "BTP_VPI12"             24.21528908   0.00000000   0.00000000  -0.22170233  -0.03534016  -3.08622811   6.78578513   0.69695976   0.00000000   0.00000000  -0.00136275   0.00263072   3.93893687  21.82746927   0.11977645
 "DRIFT_16"              24.96188908   0.00000000   0.00000000  -0.24808730  -0.03534016  -4.24421035  12.25869048   0.71000260   0.00000000   0.00000000   0.00060135   0.00263072   3.37404014  16.36760064   0.12606466
 "BTP_TRA"               25.41068908   0.00000000   0.00000000  -0.26394796  -0.03534016  -4.94030254  16.38069987   0.71504408   0.00000000   0.00000000   0.00178201   0.00263072   3.03446654  13.49146284   0.13087214
