* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "DRIFT_28"              30.56460000   0.00000000   0.00000000  -0.09646790   0.04214940  -1.64265567  13.35129982   0.73637792   0.00000000   0.00000000   0.01260495   0.00290419  -3.53112994  38.84934474   0.15298097
 "STRAY35"               30.56460000   0.00000000   0.00000000  -0.09646790   0.04214351  -1.64533236  13.35129982   0.73637792   0.00000000   0.00000000   0.01260495   0.00290167  -3.52334135  38.84934474   0.15298097
 "DRIFT_28"              30.60730000   0.00000000   0.00000000  -0.09466837   0.04214351  -1.65718843  13.49231746   0.73688426   0.00000000   0.00000000   0.01272885   0.00290167  -3.53808484  39.15086764   0.15315522
 "STRAY36"               30.60730000   0.00000000   0.00000000  -0.09466837   0.04213753  -1.66009414  13.49231746   0.73688426   0.00000000   0.00000000   0.01272885   0.00289893  -3.52965330  39.15086764   0.15315522
 "DRIFT_27"              30.65010000   0.00000000   0.00000000  -0.09286488   0.04213753  -1.67200856  13.63493145   0.73738649   0.00000000   0.00000000   0.01285292   0.00289893  -3.54436617  39.45363568   0.15332854
 "STRAY37"               30.65010000   0.00000000   0.00000000  -0.09286488   0.04213148  -1.67516190  13.63493145   0.73738649   0.00000000   0.00000000   0.01285292   0.00289595  -3.53524175  39.45363568   0.15332854
 "DRIFT_28"              30.69280000   0.00000000   0.00000000  -0.09106587   0.04213148  -1.68708153  13.77849925   0.73788230   0.00000000   0.00000000   0.01297658   0.00289595  -3.54985033  39.75616911   0.15350014
 "STRAY38"               30.69280000   0.00000000   0.00000000  -0.09106587   0.04212540  -1.69050195  13.77849925   0.73788230   0.00000000   0.00000000   0.01297658   0.00289273  -3.53998114  39.75616911   0.15350014
 "DRIFT_28"              30.73550000   0.00000000   0.00000000  -0.08926711   0.04212540  -1.70245738  13.92337861   0.73837296   0.00000000   0.00000000   0.01310010   0.00289273  -3.55451457  40.05910407   0.15367043
 "STRAY39"               30.73550000   0.00000000   0.00000000  -0.08926711   0.04211934  -1.70616521  13.92337861   0.73837296   0.00000000   0.00000000   0.01310010   0.00288924  -3.54384673  40.05910407   0.15367043
 "DRIFT_28"              30.77820000   0.00000000   0.00000000  -0.08746862   0.04211934  -1.71815940  14.06959727   0.73885851   0.00000000   0.00000000   0.01322347   0.00288924  -3.55829945  40.36236572   0.15383944
 "STRAY40"               30.77820000   0.00000000   0.00000000  -0.08746862   0.04211334  -1.72217568  14.06959727   0.73885851   0.00000000   0.00000000   0.01322347   0.00288547  -3.54677769  40.36236572   0.15383944
 "DRIFT_28"              30.82090000   0.00000000   0.00000000  -0.08567038   0.04211334  -1.73421181  14.21718502   0.73933902   0.00000000   0.00000000   0.01334668   0.00288547  -3.56114380  40.66587396   0.15400718
 "STRAY41"               30.82090000   0.00000000   0.00000000  -0.08567038   0.04210746  -1.73855821  14.21718502   0.73933902   0.00000000   0.00000000   0.01334668   0.00288139  -3.54871167  40.66587396   0.15400718
 "DRIFT_28"              30.86360000   0.00000000   0.00000000  -0.08387239   0.04210746  -1.75063967  14.36617377   0.73981454   0.00000000   0.00000000   0.01346972   0.00288139  -3.56298497  40.96954341   0.15417367
 "STRAY42"               30.86360000   0.00000000   0.00000000  -0.08387239   0.04210181  -1.75532019  14.36617377   0.73981454   0.00000000   0.00000000   0.01346972   0.00287700  -3.54963703  40.96954341   0.15417367
 "DRIFT_28"              30.90630000   0.00000000   0.00000000  -0.08207464   0.04210181  -1.76745042  14.51659607   0.74028513   0.00000000   0.00000000   0.01359256   0.00287700  -3.56381138  41.27328766   0.15433894
 "STRAY43"               30.90630000   0.00000000   0.00000000  -0.08207464   0.04209648  -1.77248529  14.51659607   0.74028513   0.00000000   0.00000000   0.01359256   0.00287228  -3.54949636  41.27328766   0.15433894
 "DRIFT_28"              30.94900000   0.00000000   0.00000000  -0.08027712   0.04209648  -1.78466795  14.66848652   0.74075085   0.00000000   0.00000000   0.01371521   0.00287228  -3.56356536  41.57701539   0.15450299
 "STRAY44"               30.94900000   0.00000000   0.00000000  -0.08027712   0.04209155  -1.79007752  14.66848652   0.74075085   0.00000000   0.00000000   0.01371521   0.00286723  -3.54823224  41.57701539   0.15450299
 "DRIFT_28"              30.99170000   0.00000000   0.00000000  -0.07847981   0.04209155  -1.80231647  14.82188174   0.74121175   0.00000000   0.00000000   0.01383764   0.00286723  -3.56218925  41.88063039   0.15466585
 "STRAY45"               30.99170000   0.00000000   0.00000000  -0.07847981   0.04208715  -1.80812119  14.82188174   0.74121175   0.00000000   0.00000000   0.01383764   0.00286181  -3.54578747  41.88063039   0.15466585
 "DRIFT_28"              31.03440000   0.00000000   0.00000000  -0.07668269   0.04208715  -1.82042052  14.97682047   0.74166788   0.00000000   0.00000000   0.01395984   0.00286181  -3.55962562  42.18403153   0.15482754
 "STRAY46"               31.03440000   0.00000000   0.00000000  -0.07668269   0.04208338  -1.82664087  14.97682047   0.74166788   0.00000000   0.00000000   0.01395984   0.00285601  -3.54210525  42.18403153   0.15482754
 "DRIFT_28"              31.07710000   0.00000000   0.00000000  -0.07488573   0.04208338  -1.83900487  15.13334354   0.74211929   0.00000000   0.00000000   0.01408179   0.00285601  -3.55581746  42.48711283   0.15498806
 "STRAY47"               31.07710000   0.00000000   0.00000000  -0.07488573   0.04208038  -1.84566127  15.13334354   0.74211929   0.00000000   0.00000000   0.01408179   0.00284982  -3.53712952  42.48711283   0.15498806
 "DRIFT_28"              31.11980000   0.00000000   0.00000000  -0.07308890   0.04208038  -1.85809448  15.29149391   0.74256603   0.00000000   0.00000000   0.01420348   0.00284982  -3.55070850  42.78976351   0.15514745
 "STRAY48"               31.11980000   0.00000000   0.00000000  -0.07308890   0.04207829  -1.86520706  15.29149391   0.74256603   0.00000000   0.00000000   0.01420348   0.00284321  -3.53080557  42.78976351   0.15514745
 "DRIFT_28"              31.16250000   0.00000000   0.00000000  -0.07129216   0.04207829  -1.87771422  15.45131665   0.74300815   0.00000000   0.00000000   0.01432488   0.00284321  -3.54424391  43.09186813   0.15530571
 "STRAY49"               31.16250000   0.00000000   0.00000000  -0.07129216   0.04207726  -1.88530265  15.45131665   0.74300815   0.00000000   0.00000000   0.01432488   0.00283617  -3.52308069  43.09186813   0.15530571
 "DRIFT_28"              31.20520000   0.00000000   0.00000000  -0.06949546   0.04207726  -1.89788873  15.61285893   0.74344570   0.00000000   0.00000000   0.01444599   0.00283617  -3.53637082  43.39330671   0.15546287
 "STRAY50"               31.20520000   0.00000000   0.00000000  -0.06949546   0.04207746  -1.90597219  15.61285893   0.74344570   0.00000000   0.00000000   0.01444599   0.00282869  -3.51390420  43.39330671   0.15546287
 "DRIFT_28"              31.24790000   0.00000000   0.00000000  -0.06769875   0.04207746  -1.91864236  15.77616997   0.74387871   0.00000000   0.00000000   0.01456677   0.00282869  -3.52703847  43.69395496   0.15561895
 "STRAY51"               31.24790000   0.00000000   0.00000000  -0.06769875   0.04207904  -1.92723971  15.77616997   0.74387871   0.00000000   0.00000000   0.01456677   0.00282076  -3.50322710  43.69395496   0.15561895
 "DRIFT_28"              31.29060000   0.00000000   0.00000000  -0.06590197   0.04207904  -1.93999937  15.94130107   0.74430725   0.00000000   0.00000000   0.01468722   0.00282076  -3.51619778  43.99368440   0.15577395
 "STRAY52"               31.29060000   0.00000000   0.00000000  -0.06590197   0.04208216  -1.94910228  15.94130107   0.74430725   0.00000000   0.00000000   0.01468722   0.00281237  -3.49107619  43.99368440   0.15577395
 "DRIFT_29"              31.33320000   0.00000000   0.00000000  -0.06410927   0.04208216  -1.96192667  16.10791091   0.74473035   0.00000000   0.00000000   0.01480703   0.00281237  -3.50384603  44.29166809   0.15592754
 "STRAY53"               31.33320000   0.00000000   0.00000000  -0.06410927   0.04208699  -1.97155205  16.10791091   0.74473035   0.00000000   0.00000000   0.01480703   0.00280352  -3.47737927  44.29166809   0.15592754
 "DRIFT_28"              31.37590000   0.00000000   0.00000000  -0.06231216   0.04208699  -1.98450691  16.27683463   0.74515006   0.00000000   0.00000000   0.01492674   0.00280352  -3.49000095  44.58917522   0.15608047
 "STRAY54"               31.37590000   0.00000000   0.00000000  -0.06231216   0.04209371  -1.99467235  16.27683463   0.74515006   0.00000000   0.00000000   0.01492674   0.00279420  -3.46215349  44.58917522   0.15608047
 "DRIFT_28"              31.41860000   0.00000000   0.00000000  -0.06051476   0.04209371  -2.00773332  16.44773735   0.74556541   0.00000000   0.00000000   0.01504605   0.00279420  -3.47458977  44.88537416   0.15623237
 "STRAY55"               31.41860000   0.00000000   0.00000000  -0.06051476   0.04210248  -2.01845679  16.44773735   0.74556541   0.00000000   0.00000000   0.01504605   0.00278439  -3.44532575  44.88537416   0.15623237
 "DRIFT_28"              31.46130000   0.00000000   0.00000000  -0.05871698   0.04210248  -2.03162984  16.62067605   0.74597643   0.00000000   0.00000000   0.01516494   0.00278439  -3.45756940  45.18012778   0.15638329
 "STRAY56"               31.46130000   0.00000000   0.00000000  -0.05871698   0.04211349  -2.04293047  16.62067605   0.74597643   0.00000000   0.00000000   0.01516494   0.00277408  -3.42685080  45.18012778   0.15638329
 "DRIFT_29"              31.50390000   0.00000000   0.00000000  -0.05692295   0.04211349  -2.05619069  16.79529861   0.74638223   0.00000000   0.00000000   0.01528312   0.00277408  -3.43886637  45.47260733   0.15653287
 "STRAY57"               31.50390000   0.00000000   0.00000000  -0.05692295   0.04212690  -2.06808882  16.79529861   0.74638223   0.00000000   0.00000000   0.01528312   0.00276325  -3.40665266  45.47260733   0.15653287
 "DRIFT_28"              31.54660000   0.00000000   0.00000000  -0.05512413   0.04212690  -2.08150493  16.97248626   0.74678475   0.00000000   0.00000000   0.01540111   0.00276325  -3.41848936  45.76404090   0.15668184
 "STRAY58"               31.54660000   0.00000000   0.00000000  -0.05512413   0.04214290  -2.09402266  16.97248626   0.74678475   0.00000000   0.00000000   0.01540111   0.00275189  -3.38473697  45.76404090   0.15668184
 "DRIFT_28"              31.58930000   0.00000000   0.00000000  -0.05332463   0.04214290  -2.10757026  17.15189428   0.74718306   0.00000000   0.00000000   0.01551862   0.00275189  -3.39635942  46.05359371   0.15682987
 "STRAY59"               31.58930000   0.00000000   0.00000000  -0.05332463   0.04216163  -2.12073011  17.15189428   0.74718306   0.00000000   0.00000000   0.01551862   0.00273999  -3.36102465  46.05359371   0.15682987
 "DRIFT_28"              31.63200000   0.00000000   0.00000000  -0.05152433   0.04216163  -2.13441624  17.33358903   0.74757720   0.00000000   0.00000000   0.01563561   0.00273999  -3.37242571  46.34111204   0.15697698
 "STRAY60"               31.63200000   0.00000000   0.00000000  -0.05152433   0.04218325  -2.14824075  17.33358903   0.74757720   0.00000000   0.00000000   0.01563561   0.00272752  -3.33546607  46.34111204   0.15697698
 "DRIFT_30"              31.65390000   0.00000000   0.00000000  -0.05060051   0.04218325  -2.15533491  17.42783734   0.74777773   0.00000000   0.00000000   0.01569535   0.00272752  -3.34119629  46.48733095   0.15705208
 "STRAY61"               31.65390000   0.00000000   0.00000000  -0.05060051   0.04219552  -2.16276036  17.42783734   0.74777773   0.00000000   0.00000000   0.01569535   0.00272083  -3.32138951  46.48733095   0.15705208
 "DRIFT_30"              31.67580000   0.00000000   0.00000000  -0.04967643   0.04219552  -2.16989480  17.52272248   0.74797719   0.00000000   0.00000000   0.01575493   0.00272083  -3.32705757  46.63293194   0.15712694
 "STRAY62"               31.67580000   0.00000000   0.00000000  -0.04967643   0.04220857  -2.17749582  17.52272248   0.74797719   0.00000000   0.00000000   0.01575493   0.00271399  -3.30682910  46.63293194   0.15712694
 "DRIFT_31"              31.69780000   0.00000000   0.00000000  -0.04874784   0.04220857  -2.18470433  17.61869089   0.74817646   0.00000000   0.00000000   0.01581464   0.00271399  -3.31245972  46.77855630   0.15720190
 "STRAY63"               31.69780000   0.00000000   0.00000000  -0.04874784   0.04222239  -2.19248070  17.61869089   0.74817646   0.00000000   0.00000000   0.01581464   0.00270701  -3.29181307  46.77855630   0.15720190
 "DRIFT_30"              31.71970000   0.00000000   0.00000000  -0.04782317   0.04222239  -2.19969875  17.71487962   0.74837376   0.00000000   0.00000000   0.01587392   0.00270701  -3.29735426  46.92285906   0.15727630
 "STRAY64"               31.71970000   0.00000000   0.00000000  -0.04782317   0.04223699  -2.20764693  17.71487962   0.74837376   0.00000000   0.00000000   0.01587392   0.00269989  -3.27630126  46.92285906   0.15727630
 "DRIFT_31"              31.74170000   0.00000000   0.00000000  -0.04689396   0.04223699  -2.21494145  17.81217656   0.74857087   0.00000000   0.00000000   0.01593332   0.00269989  -3.28180287  47.06713735   0.15735081
 "STRAY65"               31.74170000   0.00000000   0.00000000  -0.04689396   0.04225235  -2.22305340  17.81217656   0.74857087   0.00000000   0.00000000   0.01593332   0.00269264  -3.26036776  47.06713735   0.15735081
 "DRIFT_30"              31.76360000   0.00000000   0.00000000  -0.04596863   0.04225235  -2.23035902  17.90970629   0.74876601   0.00000000   0.00000000   0.01599229   0.00269264  -3.26577911  47.21005997   0.15742475
 "STRAY66"               31.76360000   0.00000000   0.00000000  -0.04596863   0.04226846  -2.23861839  17.90970629   0.74876601   0.00000000   0.00000000   0.01599229   0.00268526  -3.24400737  47.21005997   0.15742475
 "DRIFT_30"              31.78550000   0.00000000   0.00000000  -0.04504295   0.04226846  -2.24596915  18.00791876   0.74896010   0.00000000   0.00000000   0.01605110   0.00268526  -3.24935298  47.35226456   0.15749847
 "STRAY67"               31.78550000   0.00000000   0.00000000  -0.04504295   0.04228531  -2.25434811  18.00791876   0.74896010   0.00000000   0.00000000   0.01605110   0.00267779  -3.22732032  47.35226456   0.15749847
 "DRIFT_31"              31.80750000   0.00000000   0.00000000  -0.04411267   0.04228531  -2.26177850  18.10727355   0.74915400   0.00000000   0.00000000   0.01611001   0.00267779  -3.23262404  47.49438333   0.15757230
 "STRAY68"               31.80750000   0.00000000   0.00000000  -0.04411267   0.04230289  -2.27023381  18.10727355   0.74915400   0.00000000   0.00000000   0.01611001   0.00267027  -3.21044622  47.49438333   0.15757230
 "DRIFT_30"              31.82940000   0.00000000   0.00000000  -0.04318624   0.04230289  -2.27767677  18.20687279   0.74934597   0.00000000   0.00000000   0.01616849   0.00267027  -3.21565995  47.63511506   0.15764558
 "STRAY69"               31.82940000   0.00000000   0.00000000  -0.04318624   0.04232120  -2.28614755  18.20687279   0.74934597   0.00000000   0.00000000   0.01616849   0.00266275  -3.19349763  47.63511506   0.15764558
 "DRIFT_31"              31.85140000   0.00000000   0.00000000  -0.04225518   0.04232120  -2.29367121  18.30762880   0.74953775   0.00000000   0.00000000   0.01622707   0.00266275  -3.19866955  47.77574274   0.15771897
 "STRAY70"               31.85140000   0.00000000   0.00000000  -0.04225518   0.04234024  -2.30208378  18.30762880   0.74953775   0.00000000   0.00000000   0.01622707   0.00265529  -3.17671604  47.77574274   0.15771897
 "DRIFT_30"              31.87330000   0.00000000   0.00000000  -0.04132792   0.04234024  -2.30961949  18.40862510   0.74972761   0.00000000   0.00000000   0.01628522   0.00265529  -3.18180031  47.91499425   0.15779182
 "STRAY71"               31.87330000   0.00000000   0.00000000  -0.04132792   0.04236001  -2.31789538  18.40862510   0.74972761   0.00000000   0.00000000   0.01628522   0.00264797  -3.16025936  47.91499425   0.15779182
 "DRIFT_30"              31.89520000   0.00000000   0.00000000  -0.04040024   0.04236001  -2.32547665  18.51031495   0.74991643   0.00000000   0.00000000   0.01634321   0.00264797  -3.16528118  48.05352358   0.15786446
 "STRAY72"               31.89520000   0.00000000   0.00000000  -0.04040024   0.04238055  -2.33356178  18.51031495   0.74991643   0.00000000   0.00000000   0.01634321   0.00264083  -3.14429186  48.05352358   0.15786446
 "DRIFT_31"              31.91720000   0.00000000   0.00000000  -0.03946787   0.04238055  -2.34122244  18.61316020   0.75010507   0.00000000   0.00000000   0.01640131   0.00264083  -3.14927598  48.19198208   0.15793722
 "STRAY73"               31.91720000   0.00000000   0.00000000  -0.03946787   0.04240179  -2.34908820  18.61316020   0.75010507   0.00000000   0.00000000   0.01640131   0.00263390  -3.12891047  48.19198208   0.15793722
 "DRIFT_30"              31.93910000   0.00000000   0.00000000  -0.03853927   0.04240179  -2.35675745  18.71621822   0.75029181   0.00000000   0.00000000   0.01645899   0.00263390  -3.13381384  48.32913574   0.15800944
 "STRAY74"               31.93910000   0.00000000   0.00000000  -0.03853927   0.04242368  -2.36441653  18.71621822   0.75029181   0.00000000   0.00000000   0.01645899   0.00262716  -3.11403650  48.32913574   0.15800944
 "DRIFT_30"              31.96100000   0.00000000   0.00000000  -0.03761019   0.04242368  -2.37212809  18.81994855   0.75047752   0.00000000   0.00000000   0.01651653   0.00262716  -3.11888387  48.46563669   0.15808146
 "STRAY75"               31.96100000   0.00000000   0.00000000  -0.03761019   0.04244621  -2.37962096  18.81994855   0.75047752   0.00000000   0.00000000   0.01651653   0.00262059  -3.09958804  48.46563669   0.15808146
 "DRIFT_31"              31.98300000   0.00000000   0.00000000  -0.03667637   0.04244621  -2.38740935  18.92482322   0.75066306   0.00000000   0.00000000   0.01657418   0.00262059  -3.10440307  48.60212450   0.15815361
 "STRAY76"               31.98300000   0.00000000   0.00000000  -0.03667637   0.04246936  -2.39478980  18.92482322   0.75066306   0.00000000   0.00000000   0.01657418   0.00261413  -3.08544882  48.60212450   0.15815361
 "DRIFT_30"              32.00490000   0.00000000   0.00000000  -0.03574629   0.04246936  -2.40258364  19.02988569   0.75084672   0.00000000   0.00000000   0.01663143   0.00261413  -3.09018910  48.73737097   0.15822522
 "STRAY77"               32.00490000   0.00000000   0.00000000  -0.03574629   0.04249314  -2.40990568  19.02988569   0.75084672   0.00000000   0.00000000   0.01663143   0.00260773  -3.07143665  48.73737097   0.15822522
 "DRIFT_30"              32.02680000   0.00000000   0.00000000  -0.03481569   0.04249314  -2.41774006  19.13561114   0.75102937   0.00000000   0.00000000   0.01668854   0.00260773  -3.07612501  48.87200257   0.15829664
 "STRAY78"               32.02680000   0.00000000   0.00000000  -0.03481569   0.04251759  -2.42505090  19.13561114   0.75102937   0.00000000   0.00000000   0.01668854   0.00260135  -3.05745326  48.87200257   0.15829664
 "DRIFT_31"              32.04880000   0.00000000   0.00000000  -0.03388031   0.04251759  -2.43296176  19.24248741   0.75121184   0.00000000   0.00000000   0.01674577   0.00260135  -3.06211148  49.00663299   0.15836818
 "STRAY79"               32.04880000   0.00000000   0.00000000  -0.03388031   0.04254274  -2.44029906  19.24248741   0.75121184   0.00000000   0.00000000   0.01674577   0.00259496  -3.04342491  49.00663299   0.15836818
 "DRIFT_30"              32.07070000   0.00000000   0.00000000  -0.03294862   0.04254274  -2.44821466  19.34954586   0.75139248   0.00000000   0.00000000   0.01680260   0.00259496  -3.04801097  49.14003544   0.15843921
 "STRAY80"               32.07070000   0.00000000   0.00000000  -0.03294862   0.04256865  -2.45560618  19.34954586   0.75139248   0.00000000   0.00000000   0.01680260   0.00258855  -3.02923947  49.14003544   0.15843921
 "DRIFT_27"              32.11350000   0.00000000   0.00000000  -0.03112668   0.04256865  -2.47115611  19.56041129   0.75174262   0.00000000   0.00000000   0.01691339   0.00258855  -3.03810282  49.39971769   0.15857747
 "STRAY81"               32.11350000   0.00000000   0.00000000  -0.03112668   0.04262147  -2.48581310  19.56041129   0.75174262   0.00000000   0.00000000   0.01691339   0.00257587  -3.00108668  49.39971769   0.15857747
 "DRIFT_32"              32.15640000   0.00000000   0.00000000  -0.02929822   0.04262147  -2.50155871  19.77436954   0.75208978   0.00000000   0.00000000   0.01702389   0.00257587  -3.00977660  49.65758372   0.15871532
 "STRAY82"               32.15640000   0.00000000   0.00000000  -0.02929822   0.04267747  -2.51655883  19.77436954   0.75208978   0.00000000   0.00000000   0.01702389   0.00256296  -2.97210816  49.65758372   0.15871532
 "DRIFT_27"              32.19920000   0.00000000   0.00000000  -0.02747163   0.04267747  -2.53243065  19.99046629   0.75243239   0.00000000   0.00000000   0.01713359   0.00256296  -2.98058361  49.91235893   0.15885215
 "STRAY83"               32.19920000   0.00000000   0.00000000  -0.02747163   0.04273693  -2.54782503  19.99046629   0.75243239   0.00000000   0.00000000   0.01713359   0.00254976  -2.94214679  49.91235893   0.15885215
 "DRIFT_27"              32.24200000   0.00000000   0.00000000  -0.02564249   0.04273693  -2.56386430  20.20924659   0.75277130   0.00000000   0.00000000   0.01724272   0.00254976  -2.95042704  50.16456109   0.15898828
 "STRAY84"               32.24200000   0.00000000   0.00000000  -0.02564249   0.04280005  -2.57967866  20.20924659   0.75277130   0.00000000   0.00000000   0.01724272   0.00253627  -2.91117173  50.16456109   0.15898828
 "DRIFT_27"              32.28480000   0.00000000   0.00000000  -0.02381064   0.04280005  -2.59589019  20.43076094   0.75310653   0.00000000   0.00000000   0.01735127   0.00253627  -2.91925566  50.41410338   0.15912373
 "STRAY85"               32.28480000   0.00000000   0.00000000  -0.02381064   0.04286701  -2.61213988  20.43076094   0.75310653   0.00000000   0.00000000   0.01735127   0.00252247  -2.87915861  50.41410338   0.15912373
 "DRIFT_32"              32.32770000   0.00000000   0.00000000  -0.02197165   0.04286701  -2.62856699  20.65558727   0.75343890   0.00000000   0.00000000   0.01745948   0.00252247  -2.88706358  50.66147432   0.15925884
 "STRAY86"               32.32770000   0.00000000   0.00000000  -0.02197165   0.04293794  -2.64526508  20.65558727   0.75343890   0.00000000   0.00000000   0.01745948   0.00250836  -2.84610858  50.66147432   0.15925884
 "DRIFT_27"              32.37050000   0.00000000   0.00000000  -0.02013391   0.04293794  -2.66183637  20.88273121   0.75376688   0.00000000   0.00000000   0.01756684   0.00250836  -2.85379676  50.90543026   0.15939297
 "STRAY87"               32.37050000   0.00000000   0.00000000  -0.02013391   0.04301296  -2.67899523  20.88273121   0.75376688   0.00000000   0.00000000   0.01756684   0.00249392  -2.81196896  50.90543026   0.15939297
 "DRIFT_27"              32.41330000   0.00000000   0.00000000  -0.01829295   0.04301296  -2.69575435  21.11277049   0.75409129   0.00000000   0.00000000   0.01767358   0.00249392  -2.81945788  51.14645533   0.15952647
 "STRAY88"               32.41330000   0.00000000   0.00000000  -0.01829295   0.04309218  -2.71338652  21.11277049   0.75409129   0.00000000   0.00000000   0.01767358   0.00247916  -2.77674331  51.14645533   0.15952647
 "DRIFT_27"              32.45610000   0.00000000   0.00000000  -0.01644861   0.04309218  -2.73033898  21.34576194   0.75441217   0.00000000   0.00000000   0.01777969   0.00247916  -2.78403221  51.38445653   0.15965934
 "STRAY89"               32.45610000   0.00000000   0.00000000  -0.01644861   0.04317573  -2.74845600  21.34576194   0.75441217   0.00000000   0.00000000   0.01777969   0.00246407  -2.74042012  51.38445653   0.15965934
 "DRIFT_27"              32.49890000   0.00000000   0.00000000  -0.01460068   0.04317573  -2.76560749  21.58176386   0.75472954   0.00000000   0.00000000   0.01788515   0.00246407  -2.74750833  51.61933986   0.15979161
 "STRAY90"               32.49890000   0.00000000   0.00000000  -0.01460068   0.04326370  -2.78422054  21.58176386   0.75472954   0.00000000   0.00000000   0.01788515   0.00244865  -2.70298957  51.61933986   0.15979161
 "DRIFT_32"              32.54180000   0.00000000   0.00000000  -0.01274467   0.04326370  -2.80161745  21.82139631   0.75504416   0.00000000   0.00000000   0.01799020   0.00244865  -2.70989268  51.85155251   0.15992358
 "STRAY91"               32.54180000   0.00000000   0.00000000  -0.01274467   0.04335615  -2.82073893  21.82139631   0.75504416   0.00000000   0.00000000   0.01799020   0.00243288  -2.66445660  51.85155251   0.15992358
 "DRIFT_27"              32.58460000   0.00000000   0.00000000  -0.01088903   0.04335615  -2.83830614  22.06360344   0.75535461   0.00000000   0.00000000   0.01809432   0.00243288  -2.67114206  52.07991613   0.16005466
 "STRAY92"               32.58460000   0.00000000   0.00000000  -0.01088903   0.04345305  -2.85793072  22.06360344   0.75535461   0.00000000   0.00000000   0.01809432   0.00241679  -2.62481933  52.07991613   0.16005466
 "DRIFT_27"              32.62740000   0.00000000   0.00000000  -0.00902924   0.04345305  -2.87571478  22.30900346   0.75566164   0.00000000   0.00000000   0.01819776   0.00241679  -2.63130317  52.30487818   0.16018518
 "STRAY93"               32.62740000   0.00000000   0.00000000  -0.00902924   0.04355449  -2.89585476  22.30900346   0.75566164   0.00000000   0.00000000   0.01819776   0.00240036  -2.58408371  52.30487818   0.16018518
 "DRIFT_27"              32.67020000   0.00000000   0.00000000  -0.00716511   0.04355449  -2.91386183  22.55765933   0.75596529   0.00000000   0.00000000   0.01830050   0.00240036  -2.59036604  52.52634463   0.16031514
 "STRAY94"               32.67020000   0.00000000   0.00000000  -0.00716511   0.04366057  -2.93452906  22.55765933   0.75596529   0.00000000   0.00000000   0.01830050   0.00238359  -2.54224162  52.52634463   0.16031514
 "DRIFT_27"              32.71300000   0.00000000   0.00000000  -0.00529643   0.04366057  -2.95276546  22.80963554   0.75626560   0.00000000   0.00000000   0.01840252   0.00238359  -2.54832268  52.74422078   0.16044455
 "STRAY95"               32.71300000   0.00000000   0.00000000  -0.00529643   0.04377138  -2.97397302  22.80963554   0.75626560   0.00000000   0.00000000   0.01840252   0.00236648  -2.49928306  52.74422078   0.16044455
 "DRIFT_27"              32.75580000   0.00000000   0.00000000  -0.00342302   0.04377138  -2.99244527  23.06499824   0.75656258   0.00000000   0.00000000   0.01850380   0.00236648  -2.50516326  52.95841108   0.16057344
 "STRAY96"               32.75580000   0.00000000   0.00000000  -0.00342302   0.04388703  -3.01421135  23.06499824   0.75656258   0.00000000   0.00000000   0.01850380   0.00234902  -2.45518722  52.95841108   0.16057344
 "DRIFT_27"              32.79860000   0.00000000   0.00000000  -0.00154465   0.04388703  -3.03292621  23.32381573   0.75685627   0.00000000   0.00000000   0.01860434   0.00234902  -2.46086707  53.16881820   0.16070181
 "STRAY97"               32.79860000   0.00000000   0.00000000  -0.00154465   0.04400763  -3.05527454  23.32381573   0.75685627   0.00000000   0.00000000   0.01860434   0.00233120  -2.40992195  53.16881820   0.16070181
 "DRIFT_27"              32.84140000   0.00000000   0.00000000   0.00033887   0.04400763  -3.07423908  23.58615891   0.75714669   0.00000000   0.00000000   0.01870412   0.00233120  -2.41540206  53.37534207   0.16082968
 "STRAY98"               32.84140000   0.00000000   0.00000000   0.00033887   0.04413331  -3.09719358  23.58615891   0.75714669   0.00000000   0.00000000   0.01870412   0.00231299  -2.36345615  53.37534207   0.16082968
 "DRIFT_27"              32.88420000   0.00000000   0.00000000   0.00222778   0.04413331  -3.11641518  23.85210137   0.75743388   0.00000000   0.00000000   0.01880311   0.00231299  -2.36873719  53.57787995   0.16095706
 "STRAY99"               32.88420000   0.00000000   0.00000000   0.00222778   0.04426417  -3.13999650  23.85210137   0.75743388   0.00000000   0.00000000   0.01880311   0.00229440  -2.31576754  53.57787995   0.16095706
 "DRIFT_27"              32.92700000   0.00000000   0.00000000   0.00412229   0.04426417  -3.15948283  24.12171908   0.75771787   0.00000000   0.00000000   0.01890131   0.00229440  -2.32085036  53.77632719   0.16108396
 "STRAY100"              32.92700000   0.00000000   0.00000000   0.00412229   0.04440032  -3.18371080  24.12171908   0.75771787   0.00000000   0.00000000   0.01890131   0.00227542  -2.26683717  53.77632719   0.16108396
 "DRIFT_27"              32.96980000   0.00000000   0.00000000   0.00602262   0.04440032  -3.20346982  24.39509041   0.75799868   0.00000000   0.00000000   0.01899870   0.00227542  -2.27172278  53.97057756   0.16121041
 "STRAY101"              32.96980000   0.00000000   0.00000000   0.00602262   0.04454182  -3.22836644  24.39509041   0.75799868   0.00000000   0.00000000   0.01899870   0.00225603  -2.21664263  53.97057756   0.16121041
