* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "PR.BHR000044.MPFE1"    14.51474327  -0.00000000  -0.00000000   1.58391408   0.34330359  -2.55501110  19.49235637   0.13977984   0.00000000   0.00000000   0.04475580  -0.00598128   2.03897867  17.02037916   0.15853937
 "PR.BHR000044.FEXFF1"   15.61286327  -0.00000000  -0.00000000   1.90985370   0.24680913  -1.40230569  23.94390692   0.14777758   0.00000000   0.00000000   0.03970384  -0.00327406   0.83584261  13.93594393   0.17003170
 "PR.BHR000044.CORR4"    15.61286327  -0.00000000  -0.00000000   1.90985370   0.24680913  -1.40230569  23.94390692   0.14777758   0.00000000   0.00000000   0.03970384  -0.00327406   0.83584261  13.93594393   0.17003170
 "PR.BHR000044.MPFM"     15.61286327  -0.00000000  -0.00000000   1.90985370   0.24680913  -1.40230569  23.94390692   0.14777758   0.00000000   0.00000000   0.03970384  -0.00327406   0.83584261  13.93594393   0.17003170
 "PR.BHR000044.FEXFF2"   16.71098327  -0.00000000   0.00000000   2.11956944   0.13288059   0.13962635  25.36428371   0.15478803   0.00000000   0.00000000   0.03748002  -0.00080005  -0.12490178  13.17316575   0.18309817
 "PR.BHR000044.CORR5"    16.71098327  -0.00000000   0.00000000   2.11956944   0.13288059   0.13962635  25.36428371   0.15478803   0.00000000   0.00000000   0.03748002  -0.00080005  -0.12490178  13.17316575   0.18309817
 "PR.BHR000044.MPFE2"    16.71098327  -0.00000000   0.00000000   2.11956944   0.13814817   0.07659079  25.36428371   0.15478803   0.00000000   0.00000000   0.03748002  -0.00089320  -0.09216370  13.17316575   0.18309817
 "PR.BHR000044.C2"       17.00955592  -0.00000000   0.00000000   2.16081671   0.13814817   0.06475035  25.32208311   0.15666311   0.00000000   0.00000000   0.03721333  -0.00089320  -0.11502144  13.23502557   0.18669731
 "PR.BHR000044$END"      17.00955592  -0.00000000   0.00000000   2.16081671   0.13814817   0.06475035  25.32208311   0.15666311   0.00000000   0.00000000   0.03721333  -0.00089320  -0.11502144  13.23502557   0.18669731
 "PS45$START"            17.00955592  -0.00000000   0.00000000   2.16081671   0.13814817   0.06475035  25.32208311   0.15666311   0.00000000   0.00000000   0.03721333  -0.00089320  -0.11502144  13.23502557   0.18669731
 "PR.VPI45"              17.00955592  -0.00000000   0.00000000   2.16081671   0.13814817   0.06475035  25.32208311   0.15666311   0.00000000   0.00000000   0.03721333  -0.00089320  -0.11502144  13.23502557   0.18669731
 "PR.UHV45"              17.00955592  -0.00000000   0.00000000   2.16081671   0.13814817   0.06475035  25.32208311   0.15666311   0.00000000   0.00000000   0.03721333  -0.00089320  -0.11502144  13.23502557   0.18669731
 "DRIFT_36"              17.10955592  -0.00000000   0.00000000   2.17463152   0.13814817   0.06078467  25.30952961   0.15729179   0.00000000   0.00000000   0.03712401  -0.00089320  -0.12267711  13.25879542   0.18789878
 "PI.KFA45"              17.90955592  -0.00000000   0.00000000   2.28515006   0.13814817   0.02905924  25.23765448   0.16233046   0.00000000   0.00000000   0.03640945  -0.00089320  -0.18392247  13.50407509   0.19741982
 "POINTT"                17.90955592  -0.00000000   0.00000000   2.28515006   0.13814817   0.02905924  25.23765448   0.16233046   0.00000000   0.00000000   0.03640945  -0.00089320  -0.18392247  13.50407509   0.19741982
 "POINTE"                17.90955592  -0.00000000   0.00000000   2.28515006   0.13814817   0.02905924  25.23765448   0.16233046   0.00000000   0.00000000   0.03640945  -0.00089320  -0.18392247  13.50407509   0.19741982
