12.081096	7.273133	4.032378	11.598607	5.945537	2.100332	2.313663	1.800015	1.911633	2.623502	0.635978	0.529495	3.085943	7.278977	1.239638	0.978088	13.048464	8.646276	-1.457944	7.158223	2.430189	2.766136	0.059827	-1.710497	0.863738	-0.290297	-1.085318	0.497738	-0.853780	1.361350	-0.113740	1.203250
-3.805129	-0.052110	4.091787	-1.326614	3.434191	2.493200	3.097445	0.610175	1.852127	3.061970	0.060569	3.154598	2.715630	-0.493237	3.369077	-0.204716	-6.856750	-4.406420	0.904673	-2.484979	2.098113	0.297188	-0.897398	-2.313315	-2.710350	3.222295	-1.025023	1.282051	4.191985	1.568511	1.888080	5.709687
-4.652394	-3.774287	-3.512550	-3.075669	-3.524962	-3.641584	-1.153064	-3.905118	-2.283547	-2.316574	-3.785585	-1.797300	-1.110940	-3.661909	-1.863260	-5.026917	-3.646232	-2.074500	-0.650467	-0.318967	0.166038	-0.525794	1.226443	-0.293874	-0.893522	2.322375	-0.783841	0.527903	1.946004	2.308375	0.614195	3.655733
-3.714350	-2.761855	-2.205555	-1.889869	-1.860817	-2.190994	-0.489864	-2.349172	-1.569473	-0.679626	-2.241066	-0.604072	-0.648048	-2.286825	-0.524755	-3.753128	-3.554502	-1.771654	-0.710280	-0.407982	0.679245	-0.220986	-0.119653	0.007535	-1.280715	2.554612	-0.422068	0.739065	1.853703	2.249186	1.220807	3.992949
-2.776307	-2.523636	-2.086737	-0.852294	-0.741301	-2.251436	-0.097973	-2.349172	-0.647129	-0.416545	-1.817081	-0.275934	-0.586329	-1.868321	-0.524755	-3.540829	-2.820670	-2.165354	-0.919626	0.185446	1.675472	-0.678199	0.239306	-0.113028	-0.297841	2.961028	-0.482364	0.859729	1.607569	2.130808	0.826509	3.809013
-2.292155	-2.553413	-2.146146	-0.615134	-0.590015	-1.798126	-0.128118	-1.586454	-0.141327	0.021923	-1.120533	-0.007458	0.617189	-1.599283	-0.311811	-2.964592	-2.759517	-2.165354	-1.338318	-0.111268	1.283019	-0.495314	-0.209393	0.308944	-0.268057	2.496553	-0.180886	0.920060	2.253673	1.864457	0.583864	3.717045
-2.171117	-2.076975	-1.165899	0.007411	-1.043873	-0.559081	0.052755	-1.922050	0.096697	-0.124233	-1.453665	0.440003	0.000000	-2.376504	0.752909	-3.328531	-2.728940	-1.953362	-0.201869	0.422817	0.709434	0.845843	-0.777745	-0.685706	-0.536113	2.757820	-0.241182	1.312217	1.084532	1.361350	2.494692	3.199798
-1.444890	-0.171220	-1.255013	0.926406	-0.590015	-2.734965	0.866682	-0.152544	-0.468611	0.372698	-0.817686	-0.186442	0.401173	-0.702489	0.844171	-2.024414	-2.239719	-0.257420	-0.740187	1.134931	0.709434	-1.592624	1.076877	1.273453	-1.102010	2.757820	0.271330	0.196078	1.422967	2.929861	1.524113	4.176886
-1.838263	-1.004988	-0.601515	0.274216	-0.771558	-1.133273	0.655664	-0.640683	-0.171080	0.197311	-1.029679	0.320680	0.956643	-1.479710	0.509544	-2.297369	-2.820670	-1.226529	-0.022430	0.393146	0.316981	-0.038101	0.299133	0.519931	-0.923306	2.641701	-0.301477	0.467572	1.792170	1.923646	0.947831	3.717045
-2.322415	-1.362317	-1.255013	-0.466909	0.317700	-1.254155	-0.128118	-0.427122	-0.141327	-0.387314	-0.514840	1.215601	0.370313	-0.672595	0.722488	-3.176890	-3.646232	-1.711084	-0.740187	-0.407982	1.313208	-0.220986	-0.119653	0.881622	-0.804170	1.915959	0.271330	1.493213	1.515268	2.811483	1.342129	2.858676
-1.293593	-0.796546	-1.165899	-0.437264	0.711044	-0.287096	-0.007536	-0.061017	0.929783	-0.095001	-1.181102	0.261019	1.018361	-1.659069	0.844171	-2.267041	-2.606635	-1.075106	-0.979439	-0.467324	1.494340	0.449592	-0.837571	0.550072	-0.565897	2.409464	-0.783841	0.105581	1.853703	1.538917	1.160146	3.563765
-1.293593	-2.136529	-1.462944	0.244571	0.438729	-1.254155	0.444645	-0.884753	0.126450	-0.065770	-1.090248	0.678649	1.018361	-1.240565	0.570386	-2.297369	-2.362024	-2.104785	-1.009346	0.244789	1.433962	-0.373390	0.299133	0.248663	-0.982874	2.293345	-0.271330	0.678733	2.007538	2.042024	0.917501	3.502453
-1.444890	-1.600536	-0.423288	-0.081524	-0.378215	-1.012390	0.384355	-1.037297	0.215710	-0.095001	-1.120533	0.797972	0.894924	-1.449817	0.844171	-2.509667	-2.667788	-1.923077	-0.112150	-0.051925	0.498113	-0.373390	-0.358959	-0.444578	-1.102010	2.670731	-0.633102	0.859729	1.607569	1.775673	1.099484	3.226548
-1.626447	-1.243207	-0.215357	0.392796	0.559758	-1.012390	1.107845	0.000000	0.751265	0.197311	-0.605694	0.768141	1.234377	-0.822061	0.935432	-2.145727	-3.095857	-1.559661	-0.082243	0.155775	1.252830	-0.373390	0.598265	1.032326	-0.565897	1.974018	-0.120591	0.346908	1.915237	2.219592	1.069154	3.625077
-1.656706	-1.660091	-0.987673	-0.200104	0.468986	-0.982170	0.535082	-0.762718	0.662005	0.021923	-0.817686	0.589157	1.018361	-0.971527	0.844171	-2.267041	-2.912399	-1.801938	-0.710280	-0.526667	1.162264	-0.038101	0.329046	0.369226	-0.714818	2.119167	-0.422068	0.527903	1.946004	2.219592	1.008493	3.502453
-1.838263	-1.004988	-0.542106	-0.022234	0.196672	-0.468419	1.228427	-1.037297	0.662005	0.255773	-0.847971	1.126109	0.802345	-0.702489	1.117956	-2.297369	-3.309891	-1.771654	-0.351402	-0.318967	0.739623	-0.007620	0.059827	-0.414438	-0.476545	2.061107	-0.331625	0.678733	1.699869	2.278781	1.129815	3.318516
-1.989560	-0.975210	-1.284717	0.185281	0.075643	-0.710184	0.957118	-0.762718	0.304969	0.694241	-0.878256	0.947125	1.141799	-1.001420	0.905012	-1.903101	-3.340468	-1.771654	-0.889720	-0.022254	0.709434	-0.129544	-0.149566	0.128099	-0.744602	2.554612	-0.391920	0.739065	1.792170	2.042024	1.038823	3.625077
-1.505409	-1.451649	-0.452993	-0.140814	0.317700	-0.740405	0.625518	-0.396614	0.453734	0.314236	-0.938825	1.096279	1.018361	-1.150886	0.935432	-2.024414	-3.004128	-1.559661	-0.471028	-0.526667	1.011321	-0.007620	0.000000	0.067817	-0.804170	2.467523	-0.452216	0.739065	1.976771	2.012430	1.069154	3.563765
-1.929042	-1.600536	-0.779742	0.096346	0.832073	-0.589302	1.349009	-0.305087	0.573723	1.074247	-0.423985	0.618987	1.110940	-0.792168	1.239638	-2.206384	-3.523926	-1.983646	-0.740187	-0.318967	1.373585	-0.007620	0.239306	0.037676	-0.655249	2.732696	0.090443	0.407240	1.546035	2.130808	1.311799	3.257204
-1.656706	-1.332539	-0.779742	0.303861	0.045386	-0.800846	0.595373	-0.854245	0.989289	0.431160	-1.181102	1.394586	1.388675	-1.210672	0.357442	-2.418682	-2.942975	-1.832223	-0.500935	0.066761	0.800000	-0.068582	0.119653	-0.414438	-0.208488	2.380434	-0.542659	1.221720	2.038305	1.834862	0.583864	3.165236
-1.747485	-0.677436	-0.304471	0.066701	0.680787	-0.921729	1.288718	-0.244070	0.215710	0.372698	-0.151423	1.454247	0.956643	-0.851954	0.600806	-1.599818	-3.401621	-1.529376	-0.351402	-0.437653	1.162264	-0.495314	-0.029913	0.580212	-1.310499	2.612671	-0.090443	1.131222	1.853703	2.130808	0.674856	3.962293
-1.929042	-0.796546	-0.423288	-0.081524	0.166415	-0.740405	1.137991	-0.549157	0.364475	0.372698	-0.484555	1.394586	1.666409	-1.091099	0.357442	-1.630146	-3.493350	-1.226529	-0.441122	-0.467324	0.800000	-0.342909	0.149566	0.429508	-1.131794	2.641701	-0.030148	1.070890	2.253673	1.923646	0.492872	3.992949
-1.596187	-0.975210	-0.750037	0.244571	0.590015	-0.800846	0.896827	-0.457631	0.573723	0.051155	-0.696548	0.887464	1.542972	-0.911741	0.905012	-2.115399	-2.973552	-1.620230	-0.650467	-0.200282	1.101887	-0.281948	-0.329046	0.489790	-0.982874	2.380434	-0.331625	0.648567	1.853703	2.012430	0.947831	3.533108
-1.475149	-1.004988	-0.423288	0.244571	0.559758	-0.649743	1.017409	-0.610175	0.245463	0.138848	-0.454270	0.947125	1.296096	-0.971527	1.117956	-2.024414	-2.942975	-1.650515	-0.261682	-0.022254	1.222641	-0.038101	0.089740	-0.233592	-1.191363	2.148196	-0.361773	0.467572	1.915237	1.923646	1.311799	3.502453
-1.656706	-1.451649	-0.690628	0.244571	0.468986	-0.679964	0.866682	-0.579666	0.691758	0.548085	-0.847971	1.096279	1.080080	-0.971527	0.692068	-2.115399	-3.126433	-1.499092	-0.530841	-0.140939	1.101887	-0.312429	-0.149566	0.339085	-0.685034	2.438493	-0.391920	1.040724	2.038305	2.130808	0.796178	3.563765
