1.853393	17.278343	15.676518	18.298378	8.971255	2.070112	2.193082	2.349172	3.845582	3.441976	0.787402	1.782385	3.240241	4.678275	1.148376	0.462507	-4.624675	17.186554	12.119627	13.626586	7.230189	-0.038101	2.093928	-0.595283	-0.565897	0.493505	-0.211034	0.980392	0.776863	2.367564	-0.204732	0.896689
2.216506	17.218790	-17.117184	-18.164974	-9.455371	13.009973	14.371844	14.705209	6.999405	14.374452	-15.112054	-8.210903	19.040272	-13.257604	20.891323	-10.304041	-9.058249	19.003635	-6.183178	1.580001	-3.366038	-13.053418	14.956626	-1.529651	10.305286	15.617970	-5.064817	-13.650076	9.668487	-0.887837	2.585684	-12.316064
-1.565928	-1.570759	-2.621417	-5.506559	-6.369138	-1.435479	-2.208154	-1.067806	-4.693543	0.080386	-9.963658	0.768141	-4.011726	-0.553023	-1.194007	-2.449011	-0.986088	0.711690	1.054206	-3.582820	-3.577358	-0.007620	-1.645229	1.002185	-2.084885	3.860948	-4.974374	0.980392	-3.838166	4.291211	1.766758	4.054261
-0.990998	-1.838755	-1.700579	-0.704069	-1.255673	-0.800846	1.349009	-0.610175	-0.706635	-0.358082	-4.663840	0.887464	1.635550	-0.792168	1.178797	-2.024414	-1.230699	0.378558	-0.919626	-0.437653	0.800000	-0.281948	-1.316183	0.670635	-0.982874	2.061107	-1.597829	1.945701	2.622875	2.633915	1.524113	2.705395
-2.231636	-3.506290	1.032229	-1.682354	-0.015129	-1.042611	-0.851609	-0.610175	0.215710	0.051155	-2.665051	0.768141	-0.308594	-0.224198	1.270059	-4.299037	-3.676808	-2.831617	1.054206	-2.306951	1.826415	-1.226854	-2.841759	1.062467	-0.327625	1.915959	-1.627977	1.915535	0.930698	2.870672	3.283288	1.111281
-0.900219	-3.029852	-3.571959	-2.630994	2.950076	0.347537	1.710754	-2.318664	2.268670	2.506577	-2.786190	3.154598	1.512112	0.194305	4.312115	-0.356358	-2.576059	-3.437311	-4.089720	-3.790520	3.969811	0.114303	-0.358959	-1.318665	0.714818	3.251324	-1.869159	3.303167	1.392201	3.314590	4.435851	4.176886
-0.234511	-3.148962	0.289618	-1.237679	-1.860817	-2.614083	1.349009	0.061017	1.673609	1.045016	0.333131	0.350511	0.061719	-0.971527	-0.159708	-3.540829	-1.842226	-2.710479	0.635514	-2.217936	-0.800000	-2.964261	-0.658092	0.881622	0.297841	1.828870	-1.266204	0.648567	-0.361511	2.101213	0.189566	1.111281
-0.234511	-1.094320	0.111392	0.422441	0.196672	-0.861287	2.132791	0.030509	2.566200	1.775797	-1.786796	0.618987	3.795711	-0.283985	0.418283	-0.386686	-2.912399	-1.105391	0.097196	-0.882724	0.618868	-1.348777	0.299133	0.851481	1.161579	2.148196	-1.145614	0.196078	3.084378	2.781888	0.432211	3.717045
-0.325289	-1.094320	-1.611466	0.956051	2.042360	-1.163494	1.228427	-0.518648	0.781018	1.045016	1.605088	2.319338	0.956643	-1.958000	1.969732	-0.417014	-2.912399	-0.984252	-1.816823	-0.407982	2.249057	-1.592624	-0.269219	-0.324015	-0.774386	2.003048	-0.633102	2.187029	0.992231	0.917431	2.009403	3.441140
-1.081776	-0.468994	0.141096	0.096346	-0.226929	-0.347537	-0.278845	-1.433910	-0.141327	1.658872	0.393701	0.738310	3.178522	0.104626	0.327021	-2.358026	-3.676808	-0.953967	0.007477	-1.238780	0.316981	-0.525794	-2.961412	-0.896692	-1.518987	3.019087	0.301477	0.407240	2.561341	3.432968	-0.022748	1.663090
